cinema,date,time,title,snif,type
Cinema City,01/10/2024,21:50,Beetlejuice Beetlejuice,Netanya,Prime
Cinema City,01/10/2024,17:30,Beetlejuice Beetlejuice,Beer Sheva,Regular
Cinema City,01/10/2024,20:00,Beetlejuice Beetlejuice,Beer Sheva,Regular
Cinema City,01/10/2024,16:50,Beetlejuice Beetlejuice,Chadera,Regular
Cinema City,01/10/2024,19:10,Beetlejuice Beetlejuice,Chadera,Regular
Cinema City,01/10/2024,21:40,Beetlejuice Beetlejuice,Chadera,Regular
Cinema City,01/10/2024,19:00,Beetlejuice Beetlejuice,Ashdod,Regular
Cinema City,01/10/2024,22:00,Beetlejuice Beetlejuice,Ashdod,Regular
Yes Planet,01/10/2024,17:30,Beetlejuice Beetlejuice,Rishon Letzion,Regular
Yes Planet,01/10/2024,19:45,Beetlejuice Beetlejuice,Rishon Letzion,Regular
Yes Planet,01/10/2024,22:00,Beetlejuice Beetlejuice,Rishon Letzion,Regular
Yes Planet,01/10/2024,18:00,Beetlejuice Beetlejuice,Rishon Letzion,VIP
Yes Planet,01/10/2024,20:30,Beetlejuice Beetlejuice,Rishon Letzion,VIP
Yes Planet,01/10/2024,19:30,Beetlejuice Beetlejuice,Tel Aviv,Regular
Yes Planet,01/10/2024,22:10,Beetlejuice Beetlejuice,Tel Aviv,Regular
Yes Planet,01/10/2024,17:10,Beetlejuice Beetlejuice,Beer Sheva,Regular
Yes Planet,01/10/2024,17:45,Beetlejuice Beetlejuice,Zichron Yaakov,Regular
Yes Planet,01/10/2024,20:00,Beetlejuice Beetlejuice,Zichron Yaakov,Regular
Yes Planet,01/10/2024,22:15,Beetlejuice Beetlejuice,Zichron Yaakov,Regular
Yes Planet,01/10/2024,18:00,Beetlejuice Beetlejuice,Zichron Yaakov,VIP
Yes Planet,01/10/2024,19:20,Beetlejuice Beetlejuice,Haifa,Regular
Yes Planet,01/10/2024,22:00,Beetlejuice Beetlejuice,Haifa,VIP
Yes Planet,01/10/2024,21:50,Beetlejuice Beetlejuice,Jerusalem,Regular
Cinema City,01/10/2024,22:00,Blink Twice,Tel Aviv,Regular
Cinema City,01/10/2024,22:10,Blink Twice,Rishon Letzion,Regular
Cinema City,01/10/2024,22:10,Blink Twice,Jerusalem,Regular
Yes Planet,01/10/2024,19:20,Blink Twice,Rishon Letzion,Regular
Yes Planet,01/10/2024,21:50,Blink Twice,Beer Sheva,Regular
Yes Planet,01/10/2024,21:30,Blink Twice,Zichron Yaakov,Regular
Yes Planet,01/10/2024,18:45,Blink Twice,Haifa,Regular
Yes Planet,01/10/2024,21:20,Blink Twice,Haifa,Regular
Yes Planet,01/10/2024,16:30,Bonnard: Pierre & Marthe,Rishon Letzion,Regular
Yes Planet,01/10/2024,19:00,Bonnard: Pierre & Marthe,Rishon Letzion,Regular
Yes Planet,01/10/2024,21:30,Bonnard: Pierre & Marthe,Rishon Letzion,Regular
Yes Planet,01/10/2024,17:00,Bonnard: Pierre & Marthe,Tel Aviv,Regular
Yes Planet,01/10/2024,19:30,Bonnard: Pierre & Marthe,Tel Aviv,Regular
Yes Planet,01/10/2024,21:45,Bonnard: Pierre & Marthe,Tel Aviv,Regular
Yes Planet,01/10/2024,16:40,Bonnard: Pierre & Marthe,Beer Sheva,Regular
Yes Planet,01/10/2024,19:10,Bonnard: Pierre & Marthe,Beer Sheva,Regular
Yes Planet,01/10/2024,21:40,Bonnard: Pierre & Marthe,Beer Sheva,Regular
Yes Planet,01/10/2024,17:00,Bonnard: Pierre & Marthe,Haifa,Regular
Yes Planet,01/10/2024,19:30,Bonnard: Pierre & Marthe,Haifa,Regular
Yes Planet,01/10/2024,22:00,Bonnard: Pierre & Marthe,Haifa,Regular
Yes Planet,01/10/2024,17:00,Bonnard: Pierre & Marthe,Jerusalem,Regular
Yes Planet,01/10/2024,19:30,Bonnard: Pierre & Marthe,Jerusalem,Regular
Yes Planet,01/10/2024,22:00,Bonnard: Pierre & Marthe,Jerusalem,Regular
Yes Planet,01/10/2024,22:00,Borderlands,Haifa,Regular
Yes Planet,01/10/2024,20:10,Breathe,Jerusalem,Regular
Cinema City,01/10/2024,21:30,Cash Out,Rishon Letzion,Regular
Cinema City,01/10/2024,18:10,Cash Out,Beer Sheva,Regular
Cinema City,01/10/2024,19:30,Cash Out,Ashdod,Regular
Cinema City,01/10/2024,16:40,Come Closer,Tel Aviv,Regular
Cinema City,01/10/2024,18:20,Come Closer,Tel Aviv,Regular
Cinema City,01/10/2024,19:10,Come Closer,Tel Aviv,Regular
Cinema City,01/10/2024,20:30,Come Closer,Tel Aviv,Regular
Cinema City,01/10/2024,21:40,Come Closer,Tel Aviv,Regular
Cinema City,01/10/2024,16:30,Come Closer,Rishon Letzion,Regular
Cinema City,01/10/2024,19:10,Come Closer,Rishon Letzion,Regular
Cinema City,01/10/2024,20:30,Come Closer,Rishon Letzion,Regular
Cinema City,01/10/2024,21:50,Come Closer,Rishon Letzion,Regular
Cinema City,01/10/2024,15:40,Come Closer,Jerusalem,Regular
Cinema City,01/10/2024,16:50,Come Closer,Jerusalem,Regular
Cinema City,01/10/2024,18:00,Come Closer,Jerusalem,Regular
Cinema City,01/10/2024,19:10,Come Closer,Jerusalem,Regular
Cinema City,01/10/2024,20:20,Come Closer,Jerusalem,Regular
Cinema City,01/10/2024,21:30,Come Closer,Jerusalem,Regular
Cinema City,01/10/2024,16:40,Come Closer,Kfar Saba,Regular
Cinema City,01/10/2024,19:10,Come Closer,Kfar Saba,Regular
Cinema City,01/10/2024,21:40,Come Closer,Kfar Saba,Regular
Cinema City,01/10/2024,19:20,Come Closer,Netanya,Regular
Cinema City,01/10/2024,20:00,Come Closer,Netanya,Regular
Cinema City,01/10/2024,22:00,Come Closer,Netanya,Regular
Cinema City,01/10/2024,16:30,Come Closer,Beer Sheva,Regular
Cinema City,01/10/2024,19:00,Come Closer,Beer Sheva,Regular
Cinema City,01/10/2024,21:00,Come Closer,Beer Sheva,Regular
Cinema City,01/10/2024,21:40,Come Closer,Beer Sheva,Regular
Cinema City,01/10/2024,16:30,Come Closer,Chadera,Regular
Cinema City,01/10/2024,19:00,Come Closer,Chadera,Regular
Cinema City,01/10/2024,21:30,Come Closer,Chadera,Regular
Cinema City,01/10/2024,17:00,Come Closer,Ashdod,Regular
Cinema City,01/10/2024,18:00,Come Closer,Ashdod,Regular
Cinema City,01/10/2024,19:30,Come Closer,Ashdod,Regular
Cinema City,01/10/2024,20:30,Come Closer,Ashdod,Regular
Cinema City,01/10/2024,21:40,Come Closer,Ashdod,Regular
Yes Planet,01/10/2024,16:45,Come Closer,Rishon Letzion,Regular
Yes Planet,01/10/2024,19:00,Come Closer,Rishon Letzion,Regular
Yes Planet,01/10/2024,21:40,Come Closer,Rishon Letzion,Regular
Yes Planet,01/10/2024,16:30,Come Closer,Tel Aviv,Regular
Yes Planet,01/10/2024,19:50,Come Closer,Tel Aviv,Regular
Yes Planet,01/10/2024,22:15,Come Closer,Tel Aviv,Regular
Yes Planet,01/10/2024,16:30,Come Closer,Beer Sheva,Regular
Yes Planet,01/10/2024,19:00,Come Closer,Beer Sheva,Regular
Yes Planet,01/10/2024,21:30,Come Closer,Beer Sheva,Regular
Yes Planet,01/10/2024,20:00,Come Closer,Beer Sheva,VIP
Yes Planet,01/10/2024,16:30,Come Closer,Zichron Yaakov,Regular
Yes Planet,01/10/2024,19:00,Come Closer,Zichron Yaakov,Regular
Yes Planet,01/10/2024,21:20,Come Closer,Zichron Yaakov,Regular
Yes Planet,01/10/2024,21:45,Come Closer,Zichron Yaakov,VIP
Yes Planet,01/10/2024,16:45,Come Closer,Haifa,Regular
Yes Planet,01/10/2024,19:20,Come Closer,Haifa,Regular
Yes Planet,01/10/2024,21:45,Come Closer,Haifa,Regular
Yes Planet,01/10/2024,16:00,Come Closer,Jerusalem,Regular
Yes Planet,01/10/2024,18:30,Come Closer,Jerusalem,Regular
Yes Planet,01/10/2024,21:00,Come Closer,Jerusalem,Regular
Lev Cinema,01/10/2024,16:30,Come Closer,Tel Aviv,Regular
Lev Cinema,01/10/2024,19:00,Come Closer,Tel Aviv,Regular
Lev Cinema,01/10/2024,21:40,Come Closer,Tel Aviv,Regular
Lev Cinema,01/10/2024,18:10,Come Closer,Netanya,Regular
Lev Cinema,01/10/2024,20:40,Come Closer,Netanya,Regular
Lev Cinema,01/10/2024,19:20,Come Closer,Raanana,Regular
Lev Cinema,01/10/2024,21:40,Come Closer,Raanana,Regular
Lev Cinema,01/10/2024,19:20,Come Closer,Shoham,Regular
Lev Cinema,01/10/2024,20:30,Come Closer,Jerusalem,Regular
Lev Cinema,01/10/2024,20:50,Come Closer,Beer Sheva,Regular
Cinema City,01/10/2024,19:30,Daddio,Tel Aviv,Regular
Yes Planet,01/10/2024,22:00,Daddio,Rishon Letzion,Regular
Yes Planet,01/10/2024,19:30,Daddio,Tel Aviv,Regular
Yes Planet,01/10/2024,16:45,Daddio,Zichron Yaakov,Regular
Yes Planet,01/10/2024,22:30,Daddio,Zichron Yaakov,Regular
Yes Planet,01/10/2024,17:30,Deadpool and Wolverine (2024),Rishon Letzion,VIP
Yes Planet,01/10/2024,19:00,Deadpool and Wolverine (2024),Rishon Letzion,VIP
Yes Planet,01/10/2024,19:10,Deadpool and Wolverine (2024),Rishon Letzion,Regular
Yes Planet,01/10/2024,21:15,Deadpool and Wolverine (2024),Rishon Letzion,Regular
Yes Planet,01/10/2024,21:40,Deadpool and Wolverine (2024),Tel Aviv,Regular
Yes Planet,01/10/2024,21:00,Deadpool and Wolverine (2024),Beer Sheva,Regular
Yes Planet,01/10/2024,21:30,Deadpool and Wolverine (2024),Zichron Yaakov,Regular
Yes Planet,01/10/2024,16:45,Deadpool and Wolverine (2024),Haifa,Regular
Yes Planet,01/10/2024,19:15,Deadpool and Wolverine (2024),Haifa,Regular
Yes Planet,01/10/2024,17:30,Deadpool and Wolverine (2024),Haifa,VIP
Yes Planet,01/10/2024,17:30,Deadpool and Wolverine (2024),Jerusalem,Regular
Yes Planet,01/10/2024,19:30,Deadpool and Wolverine (2024),Jerusalem,Regular
Cinema City,01/10/2024,16:45,Despicable Me 4,Rishon Letzion,Regular
Yes Planet,01/10/2024,19:15,Fish also drown,Rishon Letzion,Regular
Yes Planet,01/10/2024,20:10,Fish also drown,Haifa,Regular
Yes Planet,01/10/2024,19:30,Inside Out 2,Tel Aviv,Regular
Yes Planet,01/10/2024,18:10,Inside Out 2,Haifa,Regular
Yes Planet,01/10/2024,16:45,Inside Out 2,Jerusalem,Regular
Cinema City,01/10/2024,16:30,It Ends with Us,Tel Aviv,Regular
Cinema City,01/10/2024,18:45,It Ends with Us,Tel Aviv,Regular
Cinema City,01/10/2024,20:10,It Ends with Us,Tel Aviv,Regular
Cinema City,01/10/2024,21:40,It Ends with Us,Tel Aviv,Regular
Cinema City,01/10/2024,20:00,It Ends with Us,Rishon Letzion,Regular
Cinema City,01/10/2024,19:10,It Ends with Us,Jerusalem,Regular
Cinema City,01/10/2024,22:00,It Ends with Us,Jerusalem,Regular
Cinema City,01/10/2024,20:30,It Ends with Us,Jerusalem,VIP
Cinema City,01/10/2024,21:20,It Ends with Us,Kfar Saba,Prime
Cinema City,01/10/2024,19:00,It Ends with Us,Netanya,Regular
Cinema City,01/10/2024,21:10,It Ends with Us,Netanya,Regular
Cinema City,01/10/2024,18:50,It Ends with Us,Beer Sheva,Regular
Cinema City,01/10/2024,21:40,It Ends with Us,Beer Sheva,Regular
Cinema City,01/10/2024,19:00,It Ends with Us,Chadera,Regular
Cinema City,01/10/2024,21:50,It Ends with Us,Chadera,Regular
Cinema City,01/10/2024,19:00,It Ends with Us,Ashdod,Regular
Cinema City,01/10/2024,21:00,It Ends with Us,Ashdod,Regular
Cinema City,01/10/2024,22:00,It Ends with Us,Ashdod,Regular
Yes Planet,01/10/2024,16:35,It Ends with Us,Rishon Letzion,Regular
Yes Planet,01/10/2024,19:10,It Ends with Us,Rishon Letzion,Regular
Yes Planet,01/10/2024,21:45,It Ends with Us,Rishon Letzion,Regular
Yes Planet,01/10/2024,20:45,It Ends with Us,Rishon Letzion,VIP
Yes Planet,01/10/2024,16:50,It Ends with Us,Tel Aviv,Regular
Yes Planet,01/10/2024,19:00,It Ends with Us,Tel Aviv,Regular
Yes Planet,01/10/2024,21:40,It Ends with Us,Tel Aviv,Regular
Yes Planet,01/10/2024,18:20,It Ends with Us,Beer Sheva,Regular
Yes Planet,01/10/2024,18:50,It Ends with Us,Zichron Yaakov,Regular
Yes Planet,01/10/2024,16:20,It Ends with Us,Haifa,Regular
Yes Planet,01/10/2024,21:45,It Ends with Us,Haifa,Regular
Yes Planet,01/10/2024,16:45,It Ends with Us,Jerusalem,Regular
Yes Planet,01/10/2024,21:30,It Ends with Us,Jerusalem,Regular
Yes Planet,01/10/2024,22:15,Longlegs,Haifa,Regular
Cinema City,01/10/2024,17:20,Megalopolis,Tel Aviv,Regular
Cinema City,01/10/2024,20:40,Megalopolis,Tel Aviv,Regular
Cinema City,01/10/2024,18:30,Megalopolis,Rishon Letzion,Regular
Cinema City,01/10/2024,17:30,Megalopolis,Jerusalem,Regular
Cinema City,01/10/2024,20:30,Megalopolis,Jerusalem,Regular
Cinema City,01/10/2024,18:20,Megalopolis,Kfar Saba,Regular
Cinema City,01/10/2024,21:00,Megalopolis,Kfar Saba,Regular
Cinema City,01/10/2024,16:20,Megalopolis,Chadera,Regular
Cinema City,01/10/2024,19:20,Megalopolis,Chadera,Regular
Yes Planet,01/10/2024,17:15,Megalopolis,Rishon Letzion,Regular
Yes Planet,01/10/2024,20:15,Megalopolis,Rishon Letzion,Regular
Yes Planet,01/10/2024,18:00,Megalopolis,Rishon Letzion,IMAX
Yes Planet,01/10/2024,21:00,Megalopolis,Rishon Letzion,IMAX
Yes Planet,01/10/2024,17:40,Megalopolis,Tel Aviv,Regular
Yes Planet,01/10/2024,21:00,Megalopolis,Tel Aviv,Regular
Yes Planet,01/10/2024,17:00,Megalopolis,Beer Sheva,Regular
Yes Planet,01/10/2024,20:00,Megalopolis,Beer Sheva,Regular
Yes Planet,01/10/2024,18:00,Megalopolis,Beer Sheva,IMAX
Yes Planet,01/10/2024,21:00,Megalopolis,Beer Sheva,IMAX
Yes Planet,01/10/2024,18:30,Megalopolis,Beer Sheva,VIP
Yes Planet,01/10/2024,16:45,Megalopolis,Zichron Yaakov,Regular
Yes Planet,01/10/2024,19:30,Megalopolis,Zichron Yaakov,Regular
Yes Planet,01/10/2024,22:00,Megalopolis,Zichron Yaakov,Regular
Yes Planet,01/10/2024,20:20,Megalopolis,Zichron Yaakov,VIP
Yes Planet,01/10/2024,16:50,Megalopolis,Haifa,Regular
Yes Planet,01/10/2024,19:45,Megalopolis,Haifa,Regular
Yes Planet,01/10/2024,21:30,Megalopolis,Haifa,Regular
Yes Planet,01/10/2024,17:00,Megalopolis,Jerusalem,IMAX
Yes Planet,01/10/2024,20:00,Megalopolis,Jerusalem,IMAX
Yes Planet,01/10/2024,18:00,Megalopolis,Jerusalem,Regular
Yes Planet,01/10/2024,21:00,Megalopolis,Jerusalem,Regular
Lev Cinema,01/10/2024,16:30,Megalopolis,Raanana,Regular
Lev Cinema,01/10/2024,21:00,Megalopolis,Raanana,Regular
Lev Cinema,01/10/2024,18:50,Megalopolis,Tel Aviv,Regular
Lev Cinema,01/10/2024,21:20,Megalopolis,Tel Aviv,Regular
Lev Cinema,01/10/2024,19:00,Megalopolis,Shoham,Regular
Lev Cinema,01/10/2024,20:00,Megalopolis,Ramat Hasharon,Regular
Lev Cinema,01/10/2024,20:30,Megalopolis,Netanya,Regular
Yes Planet,01/10/2024,20:45,Monster,Tel Aviv,Regular
Lev Cinema,01/10/2024,18:30,Monster,Tel Aviv,Regular
Lev Cinema,01/10/2024,21:10,Monster,Tel Aviv,Regular
Lev Cinema,01/10/2024,18:45,Monster,Raanana,Regular
Lev Cinema,01/10/2024,21:25,Monster,Raanana,Regular
Lev Cinema,01/10/2024,20:50,Monster,Herziliya,Regular
Lev Cinema,01/10/2024,19:30,My Old Ass,Netanya,Regular
Cinema City,01/10/2024,19:30,Nefarious,Tel Aviv,Regular
Cinema City,01/10/2024,22:00,Nefarious,Tel Aviv,Regular
Cinema City,01/10/2024,16:30,Nefarious,Rishon Letzion,Regular
Cinema City,01/10/2024,19:00,Nefarious,Rishon Letzion,Regular
Cinema City,01/10/2024,21:30,Nefarious,Rishon Letzion,Regular
Cinema City,01/10/2024,16:30,Nefarious,Kfar Saba,Regular
Cinema City,01/10/2024,22:00,Nefarious,Kfar Saba,Prime
Cinema City,01/10/2024,22:20,Nefarious,Netanya,Regular
Cinema City,01/10/2024,22:30,Nefarious,Beer Sheva,Regular
Cinema City,01/10/2024,21:30,Nefarious,Chadera,Regular
Cinema City,01/10/2024,21:50,Nefarious,Ashdod,Regular
Yes Planet,01/10/2024,17:40,Nefarious,Rishon Letzion,Regular
Yes Planet,01/10/2024,19:45,Nefarious,Rishon Letzion,Regular
Yes Planet,01/10/2024,21:50,Nefarious,Rishon Letzion,Regular
Yes Planet,01/10/2024,17:10,Nefarious,Tel Aviv,Regular
Yes Planet,01/10/2024,19:30,Nefarious,Tel Aviv,Regular
Yes Planet,01/10/2024,22:00,Nefarious,Tel Aviv,Regular
Yes Planet,01/10/2024,17:00,Nefarious,Beer Sheva,Regular
Yes Planet,01/10/2024,19:30,Nefarious,Beer Sheva,Regular
Yes Planet,01/10/2024,22:00,Nefarious,Beer Sheva,Regular
Yes Planet,01/10/2024,17:00,Nefarious,Haifa,Regular
Yes Planet,01/10/2024,19:10,Nefarious,Haifa,Regular
Yes Planet,01/10/2024,21:30,Nefarious,Haifa,Regular
Yes Planet,01/10/2024,17:20,Nefarious,Jerusalem,Regular
Yes Planet,01/10/2024,19:30,Nefarious,Jerusalem,Regular
Yes Planet,01/10/2024,21:45,Nefarious,Jerusalem,Regular
Yes Planet,01/10/2024,19:50,Never Let Go,Rishon Letzion,Regular
Yes Planet,01/10/2024,22:00,Never Let Go,Rishon Letzion,Regular
Yes Planet,01/10/2024,22:15,Never Let Go,Beer Sheva,Regular
Yes Planet,01/10/2024,22:20,Never Let Go,Beer Sheva,VIP
Yes Planet,01/10/2024,19:50,Never Let Go,Zichron Yaakov,Regular
Yes Planet,01/10/2024,22:00,Never Let Go,Zichron Yaakov,Regular
Yes Planet,01/10/2024,19:30,Never Let Go,Haifa,Regular
Yes Planet,01/10/2024,21:40,Never Let Go,Haifa,Regular
Yes Planet,01/10/2024,19:30,Never Let Go,Haifa,VIP
Yes Planet,01/10/2024,22:00,Never Let Go,Jerusalem,Regular
Cinema City,01/10/2024,22:30,Never Let Him Go,Rishon Letzion,Regular
Cinema City,01/10/2024,21:40,Never Let Him Go,Kfar Saba,Regular
Cinema City,01/10/2024,22:20,Never Let Him Go,Chadera,Regular
Cinema City,01/10/2024,22:00,Never Let Him Go,Ashdod,Regular
Cinema City,01/10/2024,19:10,Sleeping Dogs,Tel Aviv,Regular
Cinema City,01/10/2024,21:40,Sleeping Dogs,Tel Aviv,Regular
Cinema City,01/10/2024,19:20,Sleeping Dogs,Rishon Letzion,Regular
Cinema City,01/10/2024,22:00,Sleeping Dogs,Rishon Letzion,Regular
Cinema City,01/10/2024,20:30,Sleeping Dogs,Jerusalem,Regular
Cinema City,01/10/2024,19:00,Sleeping Dogs,Kfar Saba,Regular
Cinema City,01/10/2024,21:50,Sleeping Dogs,Kfar Saba,Regular
Cinema City,01/10/2024,19:20,Sleeping Dogs,Netanya,Regular
Cinema City,01/10/2024,21:50,Sleeping Dogs,Netanya,Regular
Cinema City,01/10/2024,20:30,Sleeping Dogs,Beer Sheva,Regular
Cinema City,01/10/2024,21:30,Sleeping Dogs,Beer Sheva,Regular
Cinema City,01/10/2024,19:20,Sleeping Dogs,Chadera,Regular
Cinema City,01/10/2024,21:50,Sleeping Dogs,Chadera,Regular
Cinema City,01/10/2024,19:10,Sleeping Dogs,Ashdod,Regular
Cinema City,01/10/2024,21:50,Sleeping Dogs,Ashdod,Regular
Yes Planet,01/10/2024,20:00,Sleeping Dogs,Rishon Letzion,Regular
Yes Planet,01/10/2024,22:15,Sleeping Dogs,Rishon Letzion,Regular
Yes Planet,01/10/2024,16:40,Sleeping Dogs,Tel Aviv,Regular
Yes Planet,01/10/2024,19:20,Sleeping Dogs,Tel Aviv,Regular
Yes Planet,01/10/2024,21:45,Sleeping Dogs,Tel Aviv,Regular
Yes Planet,01/10/2024,16:30,Sleeping Dogs,Beer Sheva,Regular
Yes Planet,01/10/2024,21:40,Sleeping Dogs,Beer Sheva,Regular
Yes Planet,01/10/2024,17:30,Sleeping Dogs,Beer Sheva,VIP
Yes Planet,01/10/2024,16:50,Sleeping Dogs,Haifa,Regular
Yes Planet,01/10/2024,19:10,Sleeping Dogs,Haifa,Regular
Yes Planet,01/10/2024,19:20,Sleeping Dogs,Jerusalem,Regular
Yes Planet,01/10/2024,21:45,Sleeping Dogs,Jerusalem,Regular
Cinema City,01/10/2024,21:50,Speak No Evil,Tel Aviv,Regular
Cinema City,01/10/2024,19:00,Speak No Evil,Rishon Letzion,Regular
Cinema City,01/10/2024,21:40,Speak No Evil,Rishon Letzion,Regular
Cinema City,01/10/2024,22:00,Speak No Evil,Jerusalem,Regular
Cinema City,01/10/2024,22:00,Speak No Evil,Jerusalem,VIP
Cinema City,01/10/2024,21:40,Speak No Evil,Kfar Saba,Regular
Cinema City,01/10/2024,19:20,Speak No Evil,Netanya,Regular
Cinema City,01/10/2024,21:40,Speak No Evil,Netanya,Regular
Cinema City,01/10/2024,19:10,Speak No Evil,Beer Sheva,Regular
Cinema City,01/10/2024,21:50,Speak No Evil,Beer Sheva,Regular
Cinema City,01/10/2024,19:20,Speak No Evil,Chadera,Regular
Cinema City,01/10/2024,21:50,Speak No Evil,Chadera,Regular
Cinema City,01/10/2024,21:50,Speak No Evil,Ashdod,Regular
Yes Planet,01/10/2024,19:30,Speak No Evil,Rishon Letzion,Regular
Yes Planet,01/10/2024,22:00,Speak No Evil,Rishon Letzion,Regular
Yes Planet,01/10/2024,19:00,Speak No Evil,Beer Sheva,Regular
Yes Planet,01/10/2024,21:30,Speak No Evil,Beer Sheva,VIP
Yes Planet,01/10/2024,19:15,Speak No Evil,Zichron Yaakov,Regular
Yes Planet,01/10/2024,21:50,Speak No Evil,Zichron Yaakov,Regular
Yes Planet,01/10/2024,16:45,Speak No Evil,Haifa,Regular
Yes Planet,01/10/2024,19:15,Speak No Evil,Haifa,Regular
Yes Planet,01/10/2024,21:45,Speak No Evil,Haifa,Regular
Yes Planet,01/10/2024,17:45,Speak No Evil,Haifa,VIP
Yes Planet,01/10/2024,20:45,Speak No Evil,Haifa,VIP
Yes Planet,01/10/2024,19:30,Speak No Evil,Jerusalem,Regular
Yes Planet,01/10/2024,21:50,Speak No Evil,Jerusalem,Regular
