cinema,date,time,title,href,poster,year,valid
Tel Aviv Cinemateque,02/09/2024,19:15,The Shepherd's Keeper,https://www.cinema.co.il/en/event/%d7%a9%d7%95%d7%9e%d7%a8-%d7%94%d7%a8%d7%95%d7%a2%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BOTFlYjM5NTEtMTYwNy00N2EyLWJjNTAtNGNlNjNhMmYzODI0XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,02/09/2024,20:15,Carmen Sandiego,https://www.cinema.co.il/en/event/%d7%9b%d7%a8%d7%9e%d7%9f-%d7%a1%d7%90%d7%95%d7%a8%d7%94/,https://m.media-amazon.com/images/M/MV5BY2ZkZTI0MzktYjQyOC00MDQ5LWE4MDItMjE5NTQ3NmM4MGQzXkEyXkFqcGdeQXVyNDQxNjcxNQ@@._V1_SX300.jpg,2019–2021,yes
Tel Aviv Cinemateque,02/09/2024,21:00,I Know What You Did Last Summer,https://www.cinema.co.il/en/event/%d7%94%d7%a7%d7%99%d7%a5-%d7%94%d7%90%d7%97%d7%a8%d7%95%d7%9f/,https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1997,yes
Tel Aviv Cinemateque,02/09/2024,21:30,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,03/09/2024,11:00,A World Apart,https://www.cinema.co.il/en/event/%d7%92%d7%96%d7%95%d7%96/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,03/09/2024,11:00,The Crime Is Mine,https://www.cinema.co.il/en/event/%d7%92%d7%96%d7%95%d7%96/,https://m.media-amazon.com/images/M/MV5BNWI5M2NlM2EtMTE3ZC00ZDUwLWIxZDItNWUxYzVjZjg2YjdiXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,03/09/2024,11:30,A Great Friend,https://www.cinema.co.il/en/event/%d7%a1%d7%95%d7%93-%d7%94%d7%97%d7%99%d7%99%d7%9d-%d7%94%d7%a4%d7%a9%d7%95%d7%98%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BOGI5MzZhMjYtNTgyMi00MjgxLTk3ODYtYjgzZTdkYzczNzY0XkEyXkFqcGdeQXVyMjAxNjM0OA@@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,03/09/2024,11:30,Ajoomma,https://www.cinema.co.il/en/event/%d7%a1%d7%95%d7%93-%d7%94%d7%97%d7%99%d7%99%d7%9d-%d7%94%d7%a4%d7%a9%d7%95%d7%98%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BZDUyMTNmYWUtNzhiNC00OGI4LWI4MWYtMDQzYjVhYzU1YTY2XkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_SX300.jpg,2022,yes
Tel Aviv Cinemateque,03/09/2024,13:00,I Know What You Did Last Summer,https://www.cinema.co.il/en/event/%d7%94%d7%a7%d7%99%d7%a5-%d7%94%d7%90%d7%97%d7%a8%d7%95%d7%9f/,https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1997,yes
Tel Aviv Cinemateque,03/09/2024,13:15,Jules and Jim,https://www.cinema.co.il/en/event/%d7%92%d7%95%d7%9c%d7%a1/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,03/09/2024,13:30,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,03/09/2024,13:30,Anatomy of a Fall,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BMDBiYmRkNjUtYzc4My00NGFiLWE2NWUtMGU1ZDA1NTQ3ZjQwXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,03/09/2024,13:30,Full Support,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjViNzZjN2YtYjJjOS00MTUxLWE5YmQtODcyYTI5NjM3YzA2XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,03/09/2024,16:00,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,03/09/2024,16:00,Ajoomma,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZDUyMTNmYWUtNzhiNC00OGI4LWI4MWYtMDQzYjVhYzU1YTY2XkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_SX300.jpg,2022,yes
Tel Aviv Cinemateque,03/09/2024,16:15,The Crime Is Mine,https://www.cinema.co.il/en/event/%d7%94%d7%a4%d7%a9%d7%a2-%d7%9b%d7%95%d7%9c%d7%95-%d7%a9%d7%9c%d7%99/,https://m.media-amazon.com/images/M/MV5BNWI5M2NlM2EtMTE3ZC00ZDUwLWIxZDItNWUxYzVjZjg2YjdiXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,03/09/2024,16:30,The Tatami Galaxy,https://www.cinema.co.il/en/event/%d7%98%d7%90%d7%98%d7%90%d7%9e%d7%99/,https://m.media-amazon.com/images/M/MV5BODVjY2ViOWYtNjI0ZS00OGI4LTk3ZGMtOGJmMTczM2U5MTY5XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_SX300.jpg,2010,yes
Tel Aviv Cinemateque,03/09/2024,17:00,The Shepherd's Keeper,https://www.cinema.co.il/en/event/%d7%a9%d7%95%d7%9e%d7%a8-%d7%94%d7%a8%d7%95%d7%a2%d7%99%d7%9d/,https://m.media-amazon.com/images/M/MV5BOTFlYjM5NTEtMTYwNy00N2EyLWJjNTAtNGNlNjNhMmYzODI0XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,03/09/2024,18:00,"Leibowitz: Faith, Country and Man",https://www.cinema.co.il/en/event/%d7%9c%d7%99%d7%91%d7%95%d7%91%d7%99%d7%a5-%d7%90%d7%9e%d7%95%d7%a0%d7%94-%d7%90%d7%93%d7%9e%d7%94-%d7%90%d7%93%d7%9d/,https://m.media-amazon.com/images/M/MV5BZjc5MjdkMWEtNTk1OS00YWQ0LWExMTItYWJkYWIwMWQ5ZjFhXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2012–,yes
Tel Aviv Cinemateque,03/09/2024,18:30,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,03/09/2024,18:30,It Happened on our Ground,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BMTBhMzc0NDgtOTUwMC00NDBkLWJlYzEtZGQwOTdlNDMyOWU1XkEyXkFqcGc@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,03/09/2024,18:45,I Know What You Did Last Summer,https://www.cinema.co.il/en/event/%d7%94%d7%a7%d7%99%d7%a5-%d7%94%d7%90%d7%97%d7%a8%d7%95%d7%9f/,https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1997,yes
Tel Aviv Cinemateque,03/09/2024,19:00,Edvard Munch,https://www.cinema.co.il/en/event/%d7%9e%d7%95%d7%a0%d7%a7-%d7%90%d7%a4%d7%95%d7%a1-2024/,https://m.media-amazon.com/images/M/MV5BNmUxZGRkNDAtMzc4Yi00NWIyLWJhMWEtOTFmNmNhODNmN2JhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,1974,yes
Tel Aviv Cinemateque,03/09/2024,21:00,Sex Education,https://www.cinema.co.il/en/event/%d7%9e%d7%99%d7%9f-%d7%90%d7%a0%d7%95%d7%a9%d7%99-%d7%98%d7%a8%d7%95%d7%9d-%d7%91%d7%9b%d7%95%d7%a8%d7%94/,https://m.media-amazon.com/images/M/MV5BOTE0MjQ1NDU3OV5BMl5BanBnXkFtZTgwNTI4MTgwNzM@._V1_SX300.jpg,2019–2023,yes
Tel Aviv Cinemateque,03/09/2024,21:00,A World Apart,https://www.cinema.co.il/en/event/%d7%9e%d7%99%d7%9f-%d7%90%d7%a0%d7%95%d7%a9%d7%99-%d7%98%d7%a8%d7%95%d7%9d-%d7%91%d7%9b%d7%95%d7%a8%d7%94/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,03/09/2024,21:00,The Tatami Galaxy,https://www.cinema.co.il/en/event/%d7%9e%d7%99%d7%9f-%d7%90%d7%a0%d7%95%d7%a9%d7%99-%d7%98%d7%a8%d7%95%d7%9d-%d7%91%d7%9b%d7%95%d7%a8%d7%94/,https://m.media-amazon.com/images/M/MV5BODVjY2ViOWYtNjI0ZS00OGI4LTk3ZGMtOGJmMTczM2U5MTY5XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_SX300.jpg,2010,yes
Tel Aviv Cinemateque,03/09/2024,21:15,Enes Batur: Imagination or Reality?,https://www.cinema.co.il/en/event/%d7%a8%d7%99%d7%90%d7%9c%d7%99%d7%98%d7%99-%d7%a1%d7%99%d7%a0%d7%9e%d7%98%d7%a7/,https://m.media-amazon.com/images/M/MV5BZWVjMjA2NjctMDU0Zi00ZTkwLTg4NTItYjg2OGYzMmY1Zjg4XkEyXkFqcGdeQXVyNTM5NjkxMzM@._V1_SX300.jpg,2018,yes
Tel Aviv Cinemateque,03/09/2024,21:30,Get the Land Back,https://www.cinema.co.il/en/event/%d7%94%d7%93%d7%95%d7%a0%d7%9d-%d7%a9%d7%9c-%d7%a1%d7%91%d7%aa%d7%90/,https://m.media-amazon.com/images/M/MV5BYTUzNmI4ODUtNTY3Yi00Njk4LWFiMmMtNGRmZDhhMDcyYmJkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,2024,yes
Tel Aviv Cinemateque,04/09/2024,16:30,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,04/09/2024,16:30,I Know What You Did Last Summer,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,1997,yes
Tel Aviv Cinemateque,04/09/2024,17:00,Jules and Jim,https://www.cinema.co.il/en/event/%d7%92%d7%95%d7%9c%d7%a1/,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg,1962,yes
Tel Aviv Cinemateque,04/09/2024,18:30,Leonardo: The Works,https://www.cinema.co.il/en/event/%d7%9c%d7%99%d7%90%d7%95%d7%a0%d7%a8%d7%93%d7%95-%d7%94%d7%99%d7%a6%d7%99%d7%a8%d7%95%d7%aa-%d7%aa%d7%a2%d7%a8%d7%95%d7%9b%d7%95%d7%aa-%d7%a2%d7%9c-%d7%94%d7%9e%d7%a1%d7%9a/,https://m.media-amazon.com/images/M/MV5BZjJjMjU3YjctODM2Yi00OTk2LThkNDMtNzRlZjMzNGIzM2Q3XkEyXkFqcGdeQXVyMTA3ODczNTEx._V1_SX300.jpg,2019,yes
Tel Aviv Cinemateque,04/09/2024,18:30,A World Apart,https://www.cinema.co.il/en/event/%d7%9c%d7%99%d7%90%d7%95%d7%a0%d7%a8%d7%93%d7%95-%d7%94%d7%99%d7%a6%d7%99%d7%a8%d7%95%d7%aa-%d7%aa%d7%a2%d7%a8%d7%95%d7%9b%d7%95%d7%aa-%d7%a2%d7%9c-%d7%94%d7%9e%d7%a1%d7%9a/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,04/09/2024,18:45,The Crime Is Mine,https://www.cinema.co.il/en/event/%d7%94%d7%a4%d7%a9%d7%a2-%d7%9b%d7%95%d7%9c%d7%95-%d7%a9%d7%9c%d7%99/,https://m.media-amazon.com/images/M/MV5BNWI5M2NlM2EtMTE3ZC00ZDUwLWIxZDItNWUxYzVjZjg2YjdiXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,04/09/2024,19:00,Monogamia,https://www.cinema.co.il/en/event/%d7%9e%d7%95%d7%a0%d7%95%d7%92%d7%9e%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BMzk4NGY4ZTMtOTlmZC00OTVhLWI4ZGItN2U2ZGE3MTNiMTRkXkEyXkFqcGdeQXVyMjAyMTQ0OTU@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,04/09/2024,19:00,Ajoomma,https://www.cinema.co.il/en/event/%d7%9e%d7%95%d7%a0%d7%95%d7%92%d7%9e%d7%99%d7%94/,https://m.media-amazon.com/images/M/MV5BZDUyMTNmYWUtNzhiNC00OGI4LWI4MWYtMDQzYjVhYzU1YTY2XkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_SX300.jpg,2022,yes
Tel Aviv Cinemateque,04/09/2024,21:00,A World Apart,https://www.cinema.co.il/en/event/%d7%91%d7%95%d7%a8%d7%90%d7%98-%d7%93%d7%95%d7%a8-%d7%9b%d7%90%d7%94%d7%9f-%d7%95%d7%96%d7%95%d7%94%d7%a8-%d7%90%d7%95%d7%a8%d7%91%d7%9a/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,04/09/2024,21:00,The Tatami Galaxy,https://www.cinema.co.il/en/event/%d7%91%d7%95%d7%a8%d7%90%d7%98-%d7%93%d7%95%d7%a8-%d7%9b%d7%90%d7%94%d7%9f-%d7%95%d7%96%d7%95%d7%94%d7%a8-%d7%90%d7%95%d7%a8%d7%91%d7%9a/,https://m.media-amazon.com/images/M/MV5BODVjY2ViOWYtNjI0ZS00OGI4LTk3ZGMtOGJmMTczM2U5MTY5XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_SX300.jpg,2010,yes
Tel Aviv Cinemateque,04/09/2024,21:15,Hong Kong Mixtape,https://www.cinema.co.il/en/event/%d7%94%d7%95%d7%a0%d7%92-%d7%a7%d7%95%d7%a0%d7%92-%d7%9e%d7%99%d7%a7%d7%a1%d7%98%d7%99%d7%99%d7%a4-%d7%9e%d7%97%d7%90%d7%94/,https://m.media-amazon.com/images/M/MV5BOGEyNjhlYjAtMzdkMC00Y2JhLWEzYWItNjEzZGU1YWFjMzMyXkEyXkFqcGdeQXVyMTMyNjI5MTA@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,05/09/2024,16:15,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,05/09/2024,16:30,Art College 1994,https://www.cinema.co.il/en/event/%d7%90%d7%a8%d7%98-%d7%a7%d7%95%d7%9c%d7%92-1994/,https://m.media-amazon.com/images/M/MV5BNjZlM2U3MGItNzMwYi00ZmFmLTlkMTctNmFjMDdjN2ExNjg0XkEyXkFqcGdeQXVyNzc5MjQ2MTQ@._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,05/09/2024,16:30,Anatomy of a Fall,https://www.cinema.co.il/en/event/%d7%90%d7%a8%d7%98-%d7%a7%d7%95%d7%9c%d7%92-1994/,https://m.media-amazon.com/images/M/MV5BMDBiYmRkNjUtYzc4My00NGFiLWE2NWUtMGU1ZDA1NTQ3ZjQwXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_SX300.jpg,2023,yes
Tel Aviv Cinemateque,05/09/2024,17:00,Ten Months,https://www.cinema.co.il/en/event/%d7%a2%d7%a9%d7%a8%d7%94-%d7%97%d7%95%d7%93%d7%a9%d7%99%d7%9d-%d7%94%d7%a7%d7%a8%d7%a0%d7%95%d7%aa-%d7%a7%d7%91%d7%95%d7%a2%d7%95%d7%aa/,https://m.media-amazon.com/images/M/MV5BZGMxMzAxYmMtNjQ2YS00NjM1LTgyOGUtZDZmYTYwODAyNDc5XkEyXkFqcGdeQXVyMjQxNzY5NTc@._V1_SX300.jpg,2020,yes
Tel Aviv Cinemateque,05/09/2024,17:00,Ajoomma,https://www.cinema.co.il/en/event/%d7%a2%d7%a9%d7%a8%d7%94-%d7%97%d7%95%d7%93%d7%a9%d7%99%d7%9d-%d7%94%d7%a7%d7%a8%d7%a0%d7%95%d7%aa-%d7%a7%d7%91%d7%95%d7%a2%d7%95%d7%aa/,https://m.media-amazon.com/images/M/MV5BZDUyMTNmYWUtNzhiNC00OGI4LWI4MWYtMDQzYjVhYzU1YTY2XkEyXkFqcGdeQXVyNjI4NDY5ODM@._V1_SX300.jpg,2022,yes
Tel Aviv Cinemateque,05/09/2024,18:30,A World Apart,https://www.cinema.co.il/en/event/%d7%a2%d7%95%d7%9c%d7%9d-%d7%9e%d7%a4%d7%a8%d7%99%d7%93-%d7%91%d7%99%d7%a0%d7%99%d7%a0%d7%95/,https://m.media-amazon.com/images/M/MV5BZjc3ZWRiOWQtM2U3MS00ZGZjLWEzMGYtMjE2N2U2M2MwYTVlXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_SX300.jpg,1988,yes
Tel Aviv Cinemateque,05/09/2024,19:00,Ten Months,https://www.cinema.co.il/en/event/%d7%94%d7%94%d7%a1%d7%9b%d7%aa-%d7%a9%d7%90%d7%99%d7%9f-%d7%9c%d7%95%d7%9e%d7%a8-%d7%90%d7%aa-%d7%a9%d7%9e%d7%95-%d7%94%d7%90%d7%a8%d7%99-%d7%a4%d7%95%d7%98%d7%a8-%d7%95%d7%90%d7%95%d7%a6%d7%a8/,https://m.media-amazon.com/images/M/MV5BZGMxMzAxYmMtNjQ2YS00NjM1LTgyOGUtZDZmYTYwODAyNDc5XkEyXkFqcGdeQXVyMjQxNzY5NTc@._V1_SX300.jpg,2020,yes
Tel Aviv Cinemateque,05/09/2024,19:00,Art College 1994,https://www.cinema.co.il/en/event/%d7%94%d7%94%d7%a1%d7%9b%d7%aa-%d7%a9%d7%90%d7%99%d7%9f-%d7%9c%d7%95%d7%9e%d7%a8-%d7%90%d7%aa-%d7%a9%d7%9e%d7%95-%d7%94%d7%90%d7%a8%d7%99-%d7%a4%d7%95%d7%98%d7%a8-%d7%95%d7%90%d7%95%d7%a6%d7%a8/,https://m.media-amazon.com/images/M/MV5BNjZlM2U3MGItNzMwYi00ZmFmLTlkMTctNmFjMDdjN2ExNjg0XkEyXkFqcGdeQXVyNzc5MjQ2MTQ@._V1_SX300.jpg,2023,yes
